-336, -107, 263
-341, -130, 259
-328, -169, 296
-322, -163, 385
-322, -163, 385
-295, -129, 458
-316, -80, 462
-321, -44, 500
-326, -73, 650
-,-,-
-263, 78, 1110
-263, 78, 1110
-293, 153, 1159
-330, 90, 1205
-364, 54, 1237
-405, 49, 1233
-400, 54, 1205
-384, 54, 1198
-372, 33, 1169
-364, 40, 1097
-364, 40, 1097
-335, 75, 1001
-310, 69, 926
-334, 41, 866
-355, 41, 800
-350, 52, 738
-399, 26, 700
-399, 26, 700
-453, -5, 685
-480, -42, 649
-509, -71, 597
-495, -79, 541
-468, -82, 473
-472, -94, 437
-472, -94, 437
-454, -107, 376
-415, -98, 309
-398, -111, 270
-384, -126, 262
-375, -139, 256
-381, -152, 249
-365, -158, 260
-365, -142, 325
-341, -184, 404
-322, -175, 459
-,-,-
-288, 29, 1289
-329, 117, 1194
-299, 63, 1231
-344, 25, 1242
-344, -10, 1225
-329, 12, 1200
-313, 36, 1138
-303, 29, 1040
-327, -32, 942
-327, -32, 942
-350, -71, 865
-347, -46, 804
-333, 0, 738
-333, -17, 668
-368, -60, 621
-389, -88, 584
-389, -88, 584
-405, -91, 516
-413, -94, 437
-412, -104, 381
-406, -127, 341
-409, -162, 301
-407, -167, 274
-400, -164, 243
-392, -174, 234
-397, -197, 283
-379, -220, 328
-,-,-
-332, 60, 1160
-350, 96, 1184
-345, 48, 1187
-385, 5, 1199
-371, 13, 1169
-371, 13, 1169
-340, 17, 1073
-331, 19, 1016
-326, -7, 972
-316, -14, 909
-319, -6, 830
-326, -5, 757
-326, -5, 757
-326, -10, 697
-335, -4, 634
-337, 2, 569
-331, 5, 501
-334, -13, 444
-334, -13, 444
-365, -34, 430
-384, -53, 424
-391, -68, 404
-391, -85, 390
-394, -109, 393
-386, -119, 408
-383, -132, 436
-,-,-
-295, 122, 1088
-295, 122, 1088
-330, 113, 1068
-305, 45, 1044
-343, 37, 1015
-354, 17, 1005
-354, -9, 982
-369, -16, 957
-378, -41, 919
-403, -67, 865
-403, -67, 865
-398, -52, 821
-364, -45, 783
-411, -22, 737
-400, -33, 666
-375, -1, 612
-372, 30, 556
-365, 30, 508
-365, 30, 508
-368, 16, 463
-390, -14, 432
-417, -49, 404
-439, -79, 380
-410, -125, 375
-419, -131, 425
-,-,-
-276, 261, 935
-468, 254, 1007
-389, 201, 1152
-455, 214, 1321
-486, 176, 1365
-477, 170, 1355
-427, 175, 1320
-381, 180, 1238
-338, 222, 1156
-338, 222, 1156
-290, 229, 1067
-282, 197, 973
-286, 199, 893
-283, 193, 840
-310, 171, 788
-343, 129, 724
-376, 107, 680
-393, 80, 651
-393, 80, 651
